MeterNo,SIP End Date and time,V,V,V,A,A,A,Hz,kWh(I) Tot,kWh(E) Tot,kVArh(Lg)-Wh(I),kVArh(Ld)-Wh(E),kVArh(Lg)-Wh(E),kVArh(Ld)-Wh(I),kVAh-Wh(I),kVAh-Wh(E),kWh(I-E) Bi,,,DataStatus,Units
29559724,06-11-2025 19:00,240.32 V,238.73 V,240.06 V,0.416 A,0.875 A,0.335 A,50.022 Hz,0.194 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.195 kVAh-Wh(I),0 kVAh-Wh(E),0.194 kWh(I-E) Bi,0.995,1,1,2
29559724,06-11-2025 19:30,250.36 V,251.19 V,250.97 V,0.37 A,0.774 A,0.344 A,50.006 Hz,0.186 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.187 kVAh-Wh(I),0 kVAh-Wh(E),0.186 kWh(I-E) Bi,0.995,1,1,2
29559724,06-11-2025 20:00,254.78 V,256.51 V,255.64 V,0.406 A,0.713 A,0.357 A,50.028 Hz,0.188 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.189 kVAh-Wh(I),0 kVAh-Wh(E),0.188 kWh(I-E) Bi,0.995,1,1,2
29559724,06-11-2025 20:30,256.46 V,257.86 V,257.17 V,0.412 A,0.76 A,0.342 A,50.011 Hz,0.195 kWh(I) Tot,0 kWh(E) Tot,0.014 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.195 kVAh-Wh(I),0 kVAh-Wh(E),0.195 kWh(I-E) Bi,1,1,1,2
29559724,06-11-2025 21:00,257.28 V,258.59 V,257.92 V,0.376 A,0.732 A,0.351 A,50.002 Hz,0.187 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.188 kVAh-Wh(I),0 kVAh-Wh(E),0.187 kWh(I-E) Bi,0.995,1,1,2
29559724,06-11-2025 21:30,257.93 V,259.53 V,258.62 V,0.413 A,0.695 A,0.382 A,49.986 Hz,0.192 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.193 kVAh-Wh(I),0 kVAh-Wh(E),0.192 kWh(I-E) Bi,0.995,1,1,2
29559724,06-11-2025 22:00,258.74 V,260.39 V,259.59 V,0.457 A,0.724 A,0.381 A,50.024 Hz,0.203 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.203 kVAh-Wh(I),0 kVAh-Wh(E),0.203 kWh(I-E) Bi,1,1,1,2
29559724,06-11-2025 22:30,258.67 V,260.18 V,259.31 V,0.432 A,0.771 A,0.409 A,49.976 Hz,0.209 kWh(I) Tot,0 kWh(E) Tot,0.017 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.21 kVAh-Wh(I),0 kVAh-Wh(E),0.209 kWh(I-E) Bi,0.995,1,1,2
29559724,06-11-2025 23:00,258.61 V,260.16 V,259.24 V,0.399 A,0.766 A,0.412 A,49.952 Hz,0.203 kWh(I) Tot,0 kWh(E) Tot,0.02 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.204 kVAh-Wh(I),0 kVAh-Wh(E),0.203 kWh(I-E) Bi,0.995,1,1,2
29559724,06-11-2025 23:30,259.85 V,261.41 V,260.22 V,0.366 A,0.693 A,0.429 A,49.947 Hz,0.194 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.195 kVAh-Wh(I),0 kVAh-Wh(E),0.194 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 00:00,260.45 V,262.06 V,260.87 V,0.35 A,0.674 A,0.386 A,49.935 Hz,0.184 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.184 kVAh-Wh(I),0 kVAh-Wh(E),0.184 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 00:30,261.75 V,263.24 V,262.04 V,0.326 A,0.64 A,0.36 A,49.995 Hz,0.173 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.174 kVAh-Wh(I),0 kVAh-Wh(E),0.173 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 01:00,262.11 V,263.66 V,262.52 V,0.315 A,0.628 A,0.334 A,49.962 Hz,0.168 kWh(I) Tot,0 kWh(E) Tot,0.014 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.168 kVAh-Wh(I),0 kVAh-Wh(E),0.168 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 01:30,262.67 V,264.32 V,263.17 V,0.313 A,0.605 A,0.32 A,49.958 Hz,0.163 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.164 kVAh-Wh(I),0 kVAh-Wh(E),0.163 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 02:00,262.61 V,264.31 V,263.09 V,0.309 A,0.571 A,0.32 A,49.944 Hz,0.157 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.158 kVAh-Wh(I),0 kVAh-Wh(E),0.157 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 02:30,263.07 V,264.77 V,263.53 V,0.308 A,0.557 A,0.305 A,49.959 Hz,0.154 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.155 kVAh-Wh(I),0 kVAh-Wh(E),0.154 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 03:00,263.12 V,264.74 V,263.56 V,0.306 A,0.561 A,0.3 A,49.931 Hz,0.154 kWh(I) Tot,0 kWh(E) Tot,0.013 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.154 kVAh-Wh(I),0 kVAh-Wh(E),0.154 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 03:30,263.62 V,265.23 V,264.08 V,0.3 A,0.59 A,0.301 A,49.96 Hz,0.157 kWh(I) Tot,0 kWh(E) Tot,0.014 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.158 kVAh-Wh(I),0 kVAh-Wh(E),0.157 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 04:00,264.08 V,265.78 V,264.61 V,0.304 A,0.547 A,0.293 A,49.988 Hz,0.151 kWh(I) Tot,0 kWh(E) Tot,0.014 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.152 kVAh-Wh(I),0 kVAh-Wh(E),0.151 kWh(I-E) Bi,0.993,1,1,2
29559724,07-11-2025 04:30,263.18 V,264.96 V,263.71 V,0.334 A,0.545 A,0.304 A,49.977 Hz,0.156 kWh(I) Tot,0 kWh(E) Tot,0.014 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.157 kVAh-Wh(I),0 kVAh-Wh(E),0.156 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 05:00,261.8 V,263.65 V,262.42 V,0.293 A,0.559 A,0.338 A,49.952 Hz,0.157 kWh(I) Tot,0 kWh(E) Tot,0.012 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.157 kVAh-Wh(I),0 kVAh-Wh(E),0.157 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 05:30,258.83 V,260.49 V,259.53 V,0.276 A,0.702 A,0.345 A,49.94 Hz,0.172 kWh(I) Tot,0 kWh(E) Tot,0.013 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.172 kVAh-Wh(I),0 kVAh-Wh(E),0.172 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 06:00,255.71 V,257.55 V,256.54 V,0.356 A,0.745 A,0.413 A,49.989 Hz,0.194 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.195 kVAh-Wh(I),0 kVAh-Wh(E),0.194 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 06:30,254.77 V,256.63 V,255.87 V,0.437 A,0.714 A,0.445 A,49.974 Hz,0.204 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.204 kVAh-Wh(I),0 kVAh-Wh(E),0.204 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 07:00,252.48 V,254.28 V,253.63 V,0.635 A,1.058 A,0.635 A,49.967 Hz,0.295 kWh(I) Tot,0 kWh(E) Tot,0.018 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.296 kVAh-Wh(I),0 kVAh-Wh(E),0.295 kWh(I-E) Bi,0.997,1,1,2
29559724,07-11-2025 07:30,252.92 V,254.42 V,253.64 V,0.576 A,1.058 A,0.667 A,49.992 Hz,0.291 kWh(I) Tot,0 kWh(E) Tot,0.018 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.292 kVAh-Wh(I),0 kVAh-Wh(E),0.291 kWh(I-E) Bi,0.997,1,1,2
29559724,07-11-2025 08:00,254.66 V,256.21 V,255.58 V,0.583 A,0.989 A,0.415 A,50.062 Hz,0.253 kWh(I) Tot,0 kWh(E) Tot,0.024 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.254 kVAh-Wh(I),0 kVAh-Wh(E),0.253 kWh(I-E) Bi,0.996,1,1,2
29559724,07-11-2025 08:30,253.95 V,255.73 V,255.05 V,0.509 A,0.985 A,0.454 A,49.99 Hz,0.248 kWh(I) Tot,0 kWh(E) Tot,0.022 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.249 kVAh-Wh(I),0 kVAh-Wh(E),0.248 kWh(I-E) Bi,0.996,1,1,2
29559724,07-11-2025 09:00,251.69 V,253.54 V,253.02 V,0.49 A,1.193 A,0.423 A,50.014 Hz,0.266 kWh(I) Tot,0 kWh(E) Tot,0.022 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.266 kVAh-Wh(I),0 kVAh-Wh(E),0.266 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 09:30,249.01 V,250.68 V,250.14 V,0.421 A,0.859 A,0.408 A,49.976 Hz,0.209 kWh(I) Tot,0 kWh(E) Tot,0.018 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.211 kVAh-Wh(I),0 kVAh-Wh(E),0.209 kWh(I-E) Bi,0.991,1,1,2
29559724,07-11-2025 10:00,248.22 V,249.96 V,249.14 V,0.489 A,0.754 A,0.423 A,49.899 Hz,0.208 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.208 kVAh-Wh(I),0 kVAh-Wh(E),0.208 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 10:30,247.74 V,249.61 V,249.23 V,0.487 A,0.745 A,0.31 A,50.023 Hz,0.192 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.193 kVAh-Wh(I),0 kVAh-Wh(E),0.192 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 11:00,247.3 V,248.68 V,248.37 V,0.377 A,0.8 A,0.356 A,50.097 Hz,0.19 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.19 kVAh-Wh(I),0 kVAh-Wh(E),0.19 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 11:30,247.88 V,249.71 V,249.28 V,0.497 A,0.864 A,0.304 A,50.166 Hz,0.206 kWh(I) Tot,0 kWh(E) Tot,0.017 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.207 kVAh-Wh(I),0 kVAh-Wh(E),0.206 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 12:00,248.86 V,250.57 V,250.18 V,0.575 A,0.78 A,0.294 A,50.072 Hz,0.206 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.207 kVAh-Wh(I),0 kVAh-Wh(E),0.206 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 12:30,250.11 V,251.38 V,251.14 V,0.362 A,0.676 A,0.279 A,49.963 Hz,0.165 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.165 kVAh-Wh(I),0 kVAh-Wh(E),0.165 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 13:00,251.84 V,253.11 V,252.85 V,0.324 A,0.727 A,0.254 A,49.923 Hz,0.164 kWh(I) Tot,0 kWh(E) Tot,0.018 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.165 kVAh-Wh(I),0 kVAh-Wh(E),0.164 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 13:30,256.58 V,257.92 V,257.54 V,0.358 A,0.759 A,0.264 A,49.971 Hz,0.177 kWh(I) Tot,0 kWh(E) Tot,0.018 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.178 kVAh-Wh(I),0 kVAh-Wh(E),0.177 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 14:00,254.19 V,255.65 V,255.06 V,0.422 A,0.606 A,0.325 A,50.071 Hz,0.172 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.173 kVAh-Wh(I),0 kVAh-Wh(E),0.172 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 14:30,251.86 V,253.4 V,252.65 V,0.399 A,0.69 A,0.376 A,50.099 Hz,0.184 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.185 kVAh-Wh(I),0 kVAh-Wh(E),0.184 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 15:00,250.69 V,252.37 V,251.76 V,0.373 A,0.674 A,0.315 A,49.996 Hz,0.172 kWh(I) Tot,0 kWh(E) Tot,0.012 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.172 kVAh-Wh(I),0 kVAh-Wh(E),0.172 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 15:30,252.16 V,253.92 V,253.26 V,0.34 A,0.595 A,0.269 A,49.982 Hz,0.152 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.153 kVAh-Wh(I),0 kVAh-Wh(E),0.152 kWh(I-E) Bi,0.993,1,1,2
29559724,07-11-2025 16:00,253.59 V,255.48 V,254.71 V,0.333 A,0.567 A,0.253 A,49.983 Hz,0.146 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.147 kVAh-Wh(I),0 kVAh-Wh(E),0.146 kWh(I-E) Bi,0.993,1,1,2
29559724,07-11-2025 16:30,254.37 V,256.17 V,255.34 V,0.3 A,0.636 A,0.344 A,50.022 Hz,0.162 kWh(I) Tot,0 kWh(E) Tot,0.017 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.163 kVAh-Wh(I),0 kVAh-Wh(E),0.162 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 17:00,252.09 V,253.48 V,252.7 V,0.295 A,0.652 A,0.376 A,50.021 Hz,0.167 kWh(I) Tot,0 kWh(E) Tot,0.019 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.168 kVAh-Wh(I),0 kVAh-Wh(E),0.167 kWh(I-E) Bi,0.994,1,1,2
29559724,07-11-2025 17:30,250.41 V,251.82 V,251.22 V,0.289 A,0.662 A,0.355 A,50.004 Hz,0.162 kWh(I) Tot,0 kWh(E) Tot,0.02 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.164 kVAh-Wh(I),0 kVAh-Wh(E),0.162 kWh(I-E) Bi,0.988,1,1,2
29559724,07-11-2025 18:00,249.99 V,251.26 V,250.77 V,0.332 A,0.68 A,0.387 A,50.022 Hz,0.175 kWh(I) Tot,0 kWh(E) Tot,0.018 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.175 kVAh-Wh(I),0 kVAh-Wh(E),0.175 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 18:30,250.07 V,251.36 V,250.82 V,0.399 A,0.705 A,0.374 A,50.049 Hz,0.185 kWh(I) Tot,0 kWh(E) Tot,0.017 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.185 kVAh-Wh(I),0 kVAh-Wh(E),0.185 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 19:00,250.93 V,252.12 V,251.62 V,0.406 A,0.785 A,0.367 A,50.023 Hz,0.195 kWh(I) Tot,0 kWh(E) Tot,0.018 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.197 kVAh-Wh(I),0 kVAh-Wh(E),0.195 kWh(I-E) Bi,0.99,1,1,2
29559724,07-11-2025 19:30,252.31 V,253.78 V,253.06 V,0.434 A,0.724 A,0.375 A,50.008 Hz,0.193 kWh(I) Tot,0 kWh(E) Tot,0.02 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.194 kVAh-Wh(I),0 kVAh-Wh(E),0.193 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 20:00,254.76 V,256.14 V,255.36 V,0.373 A,0.719 A,0.397 A,49.989 Hz,0.189 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.19 kVAh-Wh(I),0 kVAh-Wh(E),0.189 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 20:30,256.74 V,258.27 V,257.24 V,0.392 A,0.687 A,0.341 A,49.992 Hz,0.183 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.183 kVAh-Wh(I),0 kVAh-Wh(E),0.183 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 21:00,257.23 V,258.74 V,257.8 V,0.376 A,0.67 A,0.358 A,49.979 Hz,0.181 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.181 kVAh-Wh(I),0 kVAh-Wh(E),0.181 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 21:30,258.13 V,259.83 V,258.73 V,0.398 A,0.642 A,0.392 A,50.013 Hz,0.185 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.186 kVAh-Wh(I),0 kVAh-Wh(E),0.185 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 22:00,256.67 V,258.41 V,257.31 V,0.439 A,0.668 A,0.384 A,50.006 Hz,0.191 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.192 kVAh-Wh(I),0 kVAh-Wh(E),0.191 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 22:30,256.26 V,257.95 V,256.7 V,0.41 A,0.702 A,0.379 A,49.994 Hz,0.191 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.192 kVAh-Wh(I),0 kVAh-Wh(E),0.191 kWh(I-E) Bi,0.995,1,1,2
29559724,07-11-2025 23:00,256.98 V,258.58 V,257.48 V,0.395 A,0.699 A,0.388 A,49.996 Hz,0.191 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.191 kVAh-Wh(I),0 kVAh-Wh(E),0.191 kWh(I-E) Bi,1,1,1,2
29559724,07-11-2025 23:30,258.1 V,259.81 V,258.56 V,0.363 A,0.646 A,0.342 A,49.961 Hz,0.174 kWh(I) Tot,0 kWh(E) Tot,0.013 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.175 kVAh-Wh(I),0 kVAh-Wh(E),0.174 kWh(I-E) Bi,0.994,1,1,2
29559724,08-11-2025 00:00,259.01 V,260.55 V,259.53 V,0.354 A,0.673 A,0.34 A,49.974 Hz,0.178 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.178 kVAh-Wh(I),0 kVAh-Wh(E),0.178 kWh(I-E) Bi,1,1,1,2
29559724,08-11-2025 00:30,259.68 V,261.32 V,260.19 V,0.311 A,0.625 A,0.331 A,50.002 Hz,0.164 kWh(I) Tot,0 kWh(E) Tot,0.01 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.165 kVAh-Wh(I),0 kVAh-Wh(E),0.164 kWh(I-E) Bi,0.994,1,1,2
29559724,08-11-2025 01:00,259.92 V,261.62 V,260.42 V,0.305 A,0.604 A,0.31 A,50 Hz,0.16 kWh(I) Tot,0 kWh(E) Tot,0.011 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.16 kVAh-Wh(I),0 kVAh-Wh(E),0.16 kWh(I-E) Bi,1,1,1,2
29559724,08-11-2025 01:30,260.48 V,262.18 V,260.91 V,0.306 A,0.562 A,0.299 A,49.978 Hz,0.152 kWh(I) Tot,0 kWh(E) Tot,0.015 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.153 kVAh-Wh(I),0 kVAh-Wh(E),0.152 kWh(I-E) Bi,0.993,1,1,2
29559724,08-11-2025 02:00,260.87 V,262.6 V,261.4 V,0.296 A,0.574 A,0.256 A,49.966 Hz,0.146 kWh(I) Tot,0 kWh(E) Tot,0.014 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.147 kVAh-Wh(I),0 kVAh-Wh(E),0.146 kWh(I-E) Bi,0.993,1,1,2
29559724,08-11-2025 02:30,261.23 V,263.12 V,261.79 V,0.302 A,0.566 A,0.251 A,49.961 Hz,0.147 kWh(I) Tot,0 kWh(E) Tot,0.012 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.147 kVAh-Wh(I),0 kVAh-Wh(E),0.147 kWh(I-E) Bi,1,1,1,2
29559724,08-11-2025 03:00,261.21 V,263 V,261.76 V,0.293 A,0.557 A,0.255 A,49.977 Hz,0.144 kWh(I) Tot,0 kWh(E) Tot,0.016 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.145 kVAh-Wh(I),0 kVAh-Wh(E),0.144 kWh(I-E) Bi,0.993,1,1,2
